username,in_reply_to_screen_name,full_text,Cleaned_Text,Tokenized_Text,Formalized_Text,Stopword_Removed_Text,Stemmed_Text,BERT_Label,VADER_Label
mtcha_tealatte,Alauzr_,@Alauzr_ @tanyakanrl Yang stunting pun ada,alauzr tanyakanrl yang stunting pun ada,"['alauzr', 'tanyakanrl', 'yang', 'stunting', 'pun', 'ada']","['alauzr', 'tanyakanrl', 'yang', 'stunting', 'pun', 'ada']",alauzr tanyakanrl stunting,"['alauzr', 'tanyakanrl', 'stunting']",negative,neutral
viqhani,dhemit_is_back,@dhemit_is_back Yg korupsi itu aslinya dah stunting dr lahir,dhemit is back yg korupsi itu aslinya dah stunting dr lahir,"['dhemit', 'is', 'back', 'yg', 'korupsi', 'itu', 'aslinya', 'dah', 'stunting', 'dr', 'lahir']","['dhemit', 'is', 'back', 'yang', 'korupsi', 'itu', 'aslinya', 'deh', 'stunting', 'dr', 'lahir']",dhemit is back korupsi aslinya stunting dr lahir,"['dhemit', 'is', 'back', 'korupsi', 'asli', 'stunting', 'dr', 'lahir']",negative,neutral
chicnlit,KemenkesRI,@KemenkesRI tokong dicek nih korupsi di tingkat daerah kayak begini. Kapan isu stunting mau SELESAI kalo bantuan perbaikan gizi aja dikorupsi!,kemenkesri tokong dicek nih korupsi di tingkat daerah kayak begini kapan isu stunting mau selesai kalo bantuan perbaikan gizi aja dikorupsi,"['kemenkesri', 'tokong', 'dicek', 'nih', 'korupsi', 'di', 'tingkat', 'daerah', 'kayak', 'begini', 'kapan', 'isu', 'stunting', 'mau', 'selesai', 'kalo', 'bantuan', 'perbaikan', 'gizi', 'aja', 'dikorupsi']","['kemenkesri', 'tokong', 'dicek', 'ini', 'korupsi', 'di', 'tingkat', 'daerah', 'kayak', 'begini', 'kapan', 'isu', 'stunting', 'ingin', 'selesai', 'kalau', 'bantuan', 'perbaikan', 'gizi', 'saja', 'dikorupsi']",kemenkesri tokong dicek korupsi tingkat daerah kayak isu stunting selesai bantuan perbaikan gizi dikorupsi,"['kemenkesri', 'tokong', 'cek', 'korupsi', 'tingkat', 'daerah', 'kayak', 'isu', 'stunting', 'selesai', 'bantu', 'baik', 'gizi', 'korupsi']",neutral,neutral
lori_mende42511,DedynurPalakka,@DedynurPalakka @jokowi Stunting turun masa depan Jakarta semakin cerah! Lanjutkan Pak Heru! #JakartaTangguh #GenerasiCemerlang https://t.co/PwFcEeSyTV,dedynurpalakka jokowi stunting turun masa depan jakarta semakin cerah lanjutkan pak heru jakartatangguh generasicemerlang,"['dedynurpalakka', 'jokowi', 'stunting', 'turun', 'masa', 'depan', 'jakarta', 'semakin', 'cerah', 'lanjutkan', 'pak', 'heru', 'jakartatangguh', 'generasicemerlang']","['dedynurpalakka', 'jokowi', 'stunting', 'turun', 'masa', 'depan', 'jakarta', 'semakin', 'cerah', 'lanjutkan', 'pak', 'heru', 'jakartatangguh', 'generasicemerlang']",dedynurpalakka jokowi stunting turun jakarta cerah lanjutkan heru jakartatangguh generasicemerlang,"['dedynurpalakka', 'jokowi', 'stunting', 'turun', 'jakarta', 'cerah', 'lanjut', 'heru', 'jakartatangguh', 'generasicemerlang']",positive,neutral
mungkinnantiii,dhemit_is_back,@dhemit_is_back Pantesan indonesah tetap stunting,dhemit is back pantesan indonesah tetap stunting,"['dhemit', 'is', 'back', 'pantesan', 'indonesah', 'tetap', 'stunting']","['dhemit', 'is', 'back', 'pantesan', 'indonesah', 'tetap', 'stunting']",dhemit is back pantesan indonesah stunting,"['dhemit', 'is', 'back', 'pantesan', 'indonesah', 'stunting']",negative,neutral
lori_mende42511,Epricila10,@Epricila10 Jakarta jadi provinsi dengan angka stunting terendah kedua! Luar biasa Pak Heru dan Dinkes! #JakartaBergerak #AnakJakartaSehat https://t.co/PwFcEeSyTV,jakarta jadi provinsi dengan angka stunting terendah kedua luar biasa pak heru dan dinkes jakartabergerak anakjakartasehat,"['jakarta', 'jadi', 'provinsi', 'dengan', 'angka', 'stunting', 'terendah', 'kedua', 'luar', 'biasa', 'pak', 'heru', 'dan', 'dinkes', 'jakartabergerak', 'anakjakartasehat']","['jakarta', 'jadi', 'provinsi', 'dengan', 'angka', 'stunting', 'terendah', 'kedua', 'luar', 'biasa', 'pak', 'heru', 'dan', 'dinkes', 'jakartabergerak', 'anakjakartasehat']",jakarta provinsi angka stunting terendah heru dinkes jakartabergerak anakjakartasehat,"['jakarta', 'provinsi', 'angka', 'stunting', 'rendah', 'heru', 'dinkes', 'jakartabergerak', 'anakjakartasehat']",neutral,neutral
marcclasne,ArrowOfEclipse,@ArrowOfEclipse NDA MAU. NANTI AKU JADI KUCING STUNTING,arrowofeclipse nda mau nanti aku jadi kucing stunting,"['arrowofeclipse', 'nda', 'mau', 'nanti', 'aku', 'jadi', 'kucing', 'stunting']","['arrowofeclipse', 'tidak', 'ingin', 'nanti', 'aku', 'jadi', 'kucing', 'stunting']",arrowofeclipse kucing stunting,"['arrowofeclipse', 'kucing', 'stunting']",negative,neutral
amilexotan8433,dhemit_is_back,@dhemit_is_back Gua juga pernah jadi petugas stunting di BGR itu yang di foto cuma sampel buat laporan selebihnya ada petugas khusus yg membagikan,dhemit is back gua juga pernah jadi petugas stunting di bgr itu yang di foto cuma sampel buat laporan selebihnya ada petugas khusus yg membagikan,"['dhemit', 'is', 'back', 'gua', 'juga', 'pernah', 'jadi', 'petugas', 'stunting', 'di', 'bgr', 'itu', 'yang', 'di', 'foto', 'cuma', 'sampel', 'buat', 'laporan', 'selebihnya', 'ada', 'petugas', 'khusus', 'yg', 'membagikan']","['dhemit', 'is', 'back', 'saya', 'ya', 'pernah', 'jadi', 'petugas', 'stunting', 'di', 'bgr', 'itu', 'yang', 'di', 'foto', 'cuma', 'sampel', 'buat', 'laporan', 'selebihnya', 'ada', 'petugas', 'khusus', 'yang', 'membagikan']",dhemit is back petugas stunting bgr foto sampel laporan selebihnya petugas khusus membagikan,"['dhemit', 'is', 'back', 'tugas', 'stunting', 'bgr', 'foto', 'sampel', 'lapor', 'lebih', 'tugas', 'khusus', 'bagi']",neutral,neutral
penjiah,lychenny,@lychenny @dhemit_is_back wah syukur kalo gt nyaris nangis kirain untuk mengatasi stunting ada aja yg ngakali kan miris,lychenny dhemit is back wah syukur kalo gt nyaris nangis kirain untuk mengatasi stunting ada aja yg ngakali kan miris,"['lychenny', 'dhemit', 'is', 'back', 'wah', 'syukur', 'kalo', 'gt', 'nyaris', 'nangis', 'kirain', 'untuk', 'mengatasi', 'stunting', 'ada', 'aja', 'yg', 'ngakali', 'kan', 'miris']","['lychenny', 'dhemit', 'is', 'back', 'wah', 'syukur', 'kalau', 'begitu', 'nyaris', 'menangis', 'kirain', 'untuk', 'mengatasi', 'stunting', 'ada', 'saja', 'yang', 'ngakali', 'kan', 'miris']",lychenny dhemit is back syukur menangis kirain mengatasi stunting ngakali miris,"['lychenny', 'dhemit', 'is', 'back', 'syukur', 'menang', 'kirain', 'atas', 'stunting', 'ngakali', 'miris']",neutral,neutral
MRexus65546,dhemit_is_back,@dhemit_is_back anjing gue yang ngurus stunting di kota gue pengen ngamok kasihan cuk cuma telor cok,dhemit is back anjing gue yang ngurus stunting di kota gue pengen ngamok kasihan cuk cuma telor cok,"['dhemit', 'is', 'back', 'anjing', 'gue', 'yang', 'ngurus', 'stunting', 'di', 'kota', 'gue', 'pengen', 'ngamok', 'kasihan', 'cuk', 'cuma', 'telor', 'cok']","['dhemit', 'is', 'back', 'anjing', 'saya', 'yang', 'mengurus', 'stunting', 'di', 'kota', 'saya', 'pengen', 'ngamok', 'kasihan', 'cuk', 'cuma', 'telor', 'cok']",dhemit is back anjing mengurus stunting kota ngamok kasihan cuk telor,"['dhemit', 'is', 'back', 'anjing', 'urus', 'stunting', 'kota', 'ngamok', 'kasihan', 'cuk', 'telor']",negative,neutral
DHendrawan38556,dhemit_is_back,@dhemit_is_back telor aja dikorupsi gimana mau memberantas stunting.,dhemit is back telor aja dikorupsi gimana mau memberantas stunting,"['dhemit', 'is', 'back', 'telor', 'aja', 'dikorupsi', 'gimana', 'mau', 'memberantas', 'stunting']","['dhemit', 'is', 'back', 'telor', 'saja', 'dikorupsi', 'bagaimana', 'ingin', 'memberantas', 'stunting']",dhemit is back telor dikorupsi memberantas stunting,"['dhemit', 'is', 'back', 'telor', 'korupsi', 'berantas', 'stunting']",negative,neutral
kabarmpm,kabarmpm,Sosialisasi ini bertujuan meningkatkan pengetahuan masyarakat mengenai stunting dan cara pencegahannya. 𝘚𝘦𝘭𝘢𝘮𝘢 𝘙𝘢𝘬𝘺𝘢𝘵 𝘔𝘢𝘴𝘪𝘩 𝘔𝘦𝘯𝘥𝘦𝘳𝘪𝘵𝘢 𝘛𝘪𝘥𝘢𝘬 𝘈𝘥𝘢 𝘒𝘢𝘵𝘢 𝘐𝘴𝘵𝘪𝘳𝘢𝘩𝘢𝘵 https://t.co/h0dWnIvm8e,sosialisasi ini bertujuan meningkatkan pengetahuan masyarakat mengenai stunting dan cara pencegahannya Selama Rakyat Masih Menderita Tidak Ada Kata Istirahat,"['sosialisasi', 'ini', 'bertujuan', 'meningkatkan', 'pengetahuan', 'masyarakat', 'mengenai', 'stunting', 'dan', 'cara', 'pencegahannya', 'Selama', 'Rakyat', 'Masih', 'Menderita', 'Tidak', 'Ada', 'Kata', 'Istirahat']","['sosialisasi', 'ini', 'bertujuan', 'meningkatkan', 'pengetahuan', 'masyarakat', 'mengenai', 'stunting', 'dan', 'cara', 'pencegahannya', 'selama', 'rakyat', 'masih', 'menderita', 'tidak', 'ada', 'kata', 'istirahat']",sosialisasi bertujuan meningkatkan masyarakat stunting pencegahannya rakyat menderita istirahat,"['sosialisasi', 'tuju', 'tingkat', 'masyarakat', 'stunting', 'cegah', 'rakyat', 'derita', 'istirahat']",neutral,neutral
awwxian,tanyarlfes,@tanyarlfes dia yg punya akses ngalisin duit tanpa kerja mah gampang ngomong nikah muda ini juga bukan perkara ngentot dan beranak pinak doang tapi abis beranak gimana ngasi makan tu anak biar kagak stunting atau kagak mati,tanyarlfes dia yg punya akses ngalisin duit tanpa kerja mah gampang ngomong nikah muda ini juga bukan perkara ngentot dan beranak pinak doang tapi abis beranak gimana ngasi makan tu anak biar kagak stunting atau kagak mati,"['tanyarlfes', 'dia', 'yg', 'punya', 'akses', 'ngalisin', 'duit', 'tanpa', 'kerja', 'mah', 'gampang', 'ngomong', 'nikah', 'muda', 'ini', 'juga', 'bukan', 'perkara', 'ngentot', 'dan', 'beranak', 'pinak', 'doang', 'tapi', 'abis', 'beranak', 'gimana', 'ngasi', 'makan', 'tu', 'anak', 'biar', 'kagak', 'stunting', 'atau', 'kagak', 'mati']","['tanyarlfes', 'dia', 'yang', 'punya', 'akses', 'ngalisin', 'duit', 'tanpa', 'kerja', 'mah', 'gampang', 'bicara', 'nikah', 'muda', 'ini', 'ya', 'bukan', 'perkara', 'ngentot', 'dan', 'beranak', 'pinak', 'doang', 'tetapi', 'habis', 'beranak', 'bagaimana', 'ngasi', 'makan', 'tu', 'anak', 'biar', 'tidak', 'stunting', 'atau', 'tidak', 'mati']",tanyarlfes akses ngalisin duit kerja mah gampang nikah muda perkara ngentot beranak pinak doang habis beranak ngasi tu anak stunting mati,"['tanyarlfes', 'akses', 'ngalisin', 'duit', 'kerja', 'mah', 'gampang', 'nikah', 'muda', 'perkara', 'ngentot', 'anak', 'pinak', 'doang', 'habis', 'anak', 'ngasi', 'tu', 'anak', 'stunting', 'mati']",negative,neutral
M0m0gyM38108,dhemit_is_back,@dhemit_is_back Klo utk program stunting aj itu telur 1 kg dan 1 ayam karkas selama 6 bulan penyaluran melalui Kantor Pos.,dhemit is back klo utk program stunting aj itu telur kg dan ayam karkas selama bulan penyaluran melalui kantor pos,"['dhemit', 'is', 'back', 'klo', 'utk', 'program', 'stunting', 'aj', 'itu', 'telur', 'kg', 'dan', 'ayam', 'karkas', 'selama', 'bulan', 'penyaluran', 'melalui', 'kantor', 'pos']","['dhemit', 'is', 'back', 'kalau', 'untuk', 'program', 'stunting', 'saja', 'itu', 'telur', 'kg', 'dan', 'ayam', 'karkas', 'selama', 'bulan', 'penyaluran', 'melalui', 'kantor', 'pos']",dhemit is back program stunting telur kg ayam karkas penyaluran kantor pos,"['dhemit', 'is', 'back', 'program', 'stunting', 'telur', 'kg', 'ayam', 'karkas', 'salur', 'kantor', 'pos']",neutral,neutral
nicos669,calomagang,@calomagang 2 kata lucu masinis stunting,calomagang kata lucu masinis stunting,"['calomagang', 'kata', 'lucu', 'masinis', 'stunting']","['calomagang', 'kata', 'comel', 'masinis', 'stunting']",calomagang comel masinis stunting,"['calomagang', 'comel', 'masinis', 'stunting']",negative,neutral
IbnuPrima1,dhemit_is_back,@dhemit_is_back PANITIA OTAKNYA STUNTING SMUA AJGG,dhemit is back panitia otaknya stunting smua ajgg,"['dhemit', 'is', 'back', 'panitia', 'otaknya', 'stunting', 'smua', 'ajgg']","['dhemit', 'is', 'back', 'panitia', 'otaknya', 'stunting', 'smua', 'ajgg']",dhemit is back panitia otaknya stunting smua ajgg,"['dhemit', 'is', 'back', 'panitia', 'otak', 'stunting', 'smua', 'ajgg']",negative,neutral
manemismem,ctrl_c___,@ctrl_c___ jan lupa BnP,ctrl c jan lupa bnp,"['ctrl', 'c', 'jan', 'lupa', 'bnp']","['ctrl', 'c', 'jan', 'lupa', 'bnp']",ctrl c jan lupa bnp,"['ctrl', 'c', 'jan', 'lupa', 'bnp']",neutral,neutral
bappedakotasmg,bappedakotasmg,Keren ya Kota Semarang! #Semarangdalamangka #SDA #Semarangpemkot #Stunting #Bergerakbersama https://t.co/M1Wq8afTcL,keren ya kota semarang semarangdalamangka sda semarangpemkot stunting bergerakbersama,"['keren', 'ya', 'kota', 'semarang', 'semarangdalamangka', 'sda', 'semarangpemkot', 'stunting', 'bergerakbersama']","['keren', 'iya', 'kota', 'semarang', 'semarangdalamangka', 'sda', 'semarangpemkot', 'stunting', 'bergerakbersama']",keren kota semarang semarangdalamangka sda semarangpemkot stunting bergerakbersama,"['keren', 'kota', 'semarang', 'semarangdalamangka', 'sda', 'semarangpemkot', 'stunting', 'bergerakbersama']",neutral,neutral
_kobok,inventaris_mu,@inventaris_mu siapa yg gak bisa bedain tolol lu yg salah paham sendiri lu yg marah sendiri lu yg goblok sendiri. otaklu tercemar kremi kebanyakan konsumsi makanan gak bergizi makanya OTAKNYA STUNTING ma dongo sono mending lu nyepong gibran daripada nyamber2 gk jelas,inventaris mu siapa yg gak bisa bedain tolol lu yg salah paham sendiri lu yg marah sendiri lu yg goblok sendiri otaklu tercemar kremi kebanyakan konsumsi makanan gak bergizi makanya otaknya stunting ma dongo sono mending lu nyepong gibran daripada gk jelas,"['inventaris', 'mu', 'siapa', 'yg', 'gak', 'bisa', 'bedain', 'tolol', 'lu', 'yg', 'salah', 'paham', 'sendiri', 'lu', 'yg', 'marah', 'sendiri', 'lu', 'yg', 'goblok', 'sendiri', 'otaklu', 'tercemar', 'kremi', 'kebanyakan', 'konsumsi', 'makanan', 'gak', 'bergizi', 'makanya', 'otaknya', 'stunting', 'ma', 'dongo', 'sono', 'mending', 'lu', 'nyepong', 'gibran', 'daripada', 'gk', 'jelas']","['inventaris', 'mu', 'siapa', 'yang', 'gak', 'bisa', 'bedain', 'tolol', 'kamu', 'yang', 'salah', 'paham', 'sendiri', 'kamu', 'yang', 'marah', 'sendiri', 'kamu', 'yang', 'bodoh', 'sendiri', 'otaklu', 'tercemar', 'kremi', 'kebanyakan', 'konsumsi', 'makanan', 'gak', 'bergizi', 'makanya', 'otaknya', 'stunting', 'ma', 'dongo', 'sono', 'lebih baik', 'kamu', 'nyepong', 'gibran', 'daripada', 'gk', 'jelas']",inventaris mu bedain tolol salah paham marah bodoh otaklu tercemar kremi konsumsi bergizi otaknya stunting ma dongo sono nyepong gibran gk,"['inventaris', 'mu', 'bedain', 'tolol', 'salah', 'paham', 'marah', 'bodoh', 'otaklu', 'cemar', 'krem', 'konsumsi', 'gizi', 'otak', 'stunting', 'ma', 'dongo', 'sono', 'nyepong', 'gibran', 'gk']",negative,neutral
BANGSAygSUJUD,satriamadang88,@satriamadang88 Itu pasti stunting hati dan otaknya nya ,itu pasti stunting hati dan otaknya nya,"['itu', 'pasti', 'stunting', 'hati', 'dan', 'otaknya', 'nya']","['itu', 'yakin', 'stunting', 'hati', 'dan', 'otaknya', 'nya']",stunting otaknya,"['stunting', 'otak']",negative,neutral
Kimppang19,tanyarlfes,@tanyarlfes Beda zaman kali ah sayyidah Aisyah menikah sama Nabi yg terjadi di masyarakat banyak yg nikah dini hamil terus KEK anak stunting takutnya yg muda muda pada ngikutin gara anak beliau ini masa gk kepikiran siiiiii,tanyarlfes beda zaman kali ah sayyidah aisyah menikah sama nabi yg terjadi di masyarakat banyak yg nikah dini hamil terus kek anak stunting takutnya yg muda muda pada ngikutin gara anak beliau ini masa gk kepikiran siiiiii,"['tanyarlfes', 'beda', 'zaman', 'kali', 'ah', 'sayyidah', 'aisyah', 'menikah', 'sama', 'nabi', 'yg', 'terjadi', 'di', 'masyarakat', 'banyak', 'yg', 'nikah', 'dini', 'hamil', 'terus', 'kek', 'anak', 'stunting', 'takutnya', 'yg', 'muda', 'muda', 'pada', 'ngikutin', 'gara', 'anak', 'beliau', 'ini', 'masa', 'gk', 'kepikiran', 'siiiiii']","['tanyarlfes', 'beda', 'masa', 'kali', 'ah', 'sayyidah', 'aisyah', 'menikah', 'sama', 'nabi', 'yang', 'terjadi', 'di', 'masyarakat', 'banyak', 'yang', 'nikah', 'dini', 'hamil', 'terus', 'seperti', 'anak', 'stunting', 'takutnya', 'yang', 'muda', 'muda', 'pada', 'ngikutin', 'gara', 'anak', 'beliau', 'ini', 'masa', 'gk', 'terpikirkan', 'siiiiii']",tanyarlfes beda kali sayyidah aisyah menikah nabi masyarakat nikah hamil anak stunting takutnya muda muda ngikutin gara anak beliau gk terpikirkan siiiiii,"['tanyarlfes', 'beda', 'kali', 'sayyidah', 'aisyah', 'meni', 'nabi', 'masyarakat', 'nikah', 'hamil', 'anak', 'stunting', 'takut', 'muda', 'muda', 'ngikutin', 'gara', 'anak', 'beliau', 'gk', 'pikir', 'siiiiii']",negative,neutral
huetie814,dee_reverlie,@dee_reverlie udahlh sepiring berdua punya anak awkkwkw anaknya stunting,dee reverlie udahlh sepiring berdua punya anak awkkwkw anaknya stunting,"['dee', 'reverlie', 'udahlh', 'sepiring', 'berdua', 'punya', 'anak', 'awkkwkw', 'anaknya', 'stunting']","['dee', 'reverlie', 'udahlh', 'sepiring', 'berdua', 'punya', 'anak', 'awkkwkw', 'anaknya', 'stunting']",dee reverlie udahlh sepiring berdua anak awkkwkw anaknya stunting,"['dee', 'reverlie', 'udahlh', 'piring', 'dua', 'anak', 'awkkwkw', 'anak', 'stunting']",negative,neutral
OlaStunting,AbdBasit_Ahmod,@AbdBasit_Ahmod Assalamualaikum basit,abdbasit ahmod assalamualaikum basit,"['abdbasit', 'ahmod', 'assalamualaikum', 'basit']","['abdbasit', 'ahmod', 'assalamualaikum', 'basit']",abdbasit ahmod assalamualaikum basit,"['abdbasit', 'ahmod', 'assalamualaikum', 'basit']",neutral,neutral
yushouf,tanyakanrl,@tanyakanrl Gak cuma orang nya yg ber sdm lemah setan nya juga ber sdm lemah. Pantesan setan indo kebanyakan stunting cacat dari lahir.,tanyakanrl gak cuma orang nya yg ber sdm lemah setan nya juga ber sdm lemah pantesan setan indo kebanyakan stunting cacat dari lahir,"['tanyakanrl', 'gak', 'cuma', 'orang', 'nya', 'yg', 'ber', 'sdm', 'lemah', 'setan', 'nya', 'juga', 'ber', 'sdm', 'lemah', 'pantesan', 'setan', 'indo', 'kebanyakan', 'stunting', 'cacat', 'dari', 'lahir']","['tanyakanrl', 'gak', 'cuma', 'orang', 'nya', 'yang', 'ber', 'sdm', 'lemah', 'setan', 'nya', 'ya', 'ber', 'sdm', 'lemah', 'pantesan', 'setan', 'indo', 'kebanyakan', 'stunting', 'cacat', 'dari', 'lahir']",tanyakanrl orang ber sdm lemah setan ber sdm lemah pantesan setan indo stunting cacat lahir,"['tanyakanrl', 'orang', 'ber', 'sdm', 'lemah', 'setan', 'ber', 'sdm', 'lemah', 'pantesan', 'setan', 'indo', 'stunting', 'cacat', 'lahir']",negative,neutral
ch4o5Myth,Putiayua,@Putiayua @oxfara emang bocah sekarang tuh sering banget sakit! tapi tanpa babibubebo langsung memvonis masalah 'asap' sebagai biang keladinya tuh aneh! kalo disini gak lebih dari ketimpangan sosial yang sangat akut !! yg satu bilang darurat obesitas yg satu bilang darurat stunting! https://t.co/YuTjQUMrMb,putiayua oxfara emang bocah sekarang tuh sering banget sakit tapi tanpa babibubebo langsung memvonis masalah asap sebagai biang keladinya tuh aneh kalo disini gak lebih dari ketimpangan sosial yang sangat akut yg satu bilang darurat obesitas yg satu bilang darurat stunting,"['putiayua', 'oxfara', 'emang', 'bocah', 'sekarang', 'tuh', 'sering', 'banget', 'sakit', 'tapi', 'tanpa', 'babibubebo', 'langsung', 'memvonis', 'masalah', 'asap', 'sebagai', 'biang', 'keladinya', 'tuh', 'aneh', 'kalo', 'disini', 'gak', 'lebih', 'dari', 'ketimpangan', 'sosial', 'yang', 'sangat', 'akut', 'yg', 'satu', 'bilang', 'darurat', 'obesitas', 'yg', 'satu', 'bilang', 'darurat', 'stunting']","['putiayua', 'oxfara', 'memang', 'bocah', 'sekarang', 'tuh', 'sering', 'sangat', 'sakit', 'tetapi', 'tanpa', 'babibubebo', 'langsung', 'memvonis', 'masalah', 'sesegera mungkin', 'sebagai', 'biang', 'keladinya', 'tuh', 'aneh', 'kalau', 'disini', 'gak', 'lebih', 'dari', 'ketimpangan', 'sosial', 'yang', 'sangat', 'akut', 'yang', 'satu', 'bilang', 'darurat', 'obesitas', 'yang', 'satu', 'bilang', 'darurat', 'stunting']",putiayua oxfara bocah babibubebo memvonis keladinya aneh ketimpangan sosial akut darurat obesitas darurat stunting,"['putiayua', 'oxfara', 'bocah', 'babibubebo', 'vonis', 'keladi', 'aneh', 'timpang', 'sosial', 'akut', 'darurat', 'obesitas', 'darurat', 'stunting']",negative,neutral
danyargaat,Rexthatch,@Rexthatch stunting meningkat,rexthatch stunting meningkat,"['rexthatch', 'stunting', 'meningkat']","['rexthatch', 'stunting', 'meningkat']",rexthatch stunting meningkat,"['rexthatch', 'stunting', 'tingkat']",negative,neutral
Lalapooooo26319,lps_idic,@lps_idic Luar biasa Terima kasih LPS atas inisiatifnya dlm menurunkan angka stunting di Jawa Barat. Smg bantuan ini membawa perubahan positif bagi kesehatan &amp; kesejahteraan masyarakat serta meningkatkan kesadaran akan pentingnya gizi. Ayo terus berupaya utk masa depan yg lebih sehat,lps idic luar biasa terima kasih lps atas inisiatifnya dlm menurunkan angka stunting di jawa barat smg bantuan ini membawa perubahan positif bagi kesehatan amp kesejahteraan masyarakat serta meningkatkan kesadaran akan pentingnya gizi ayo terus berupaya utk masa depan yg lebih sehat,"['lps', 'idic', 'luar', 'biasa', 'terima', 'kasih', 'lps', 'atas', 'inisiatifnya', 'dlm', 'menurunkan', 'angka', 'stunting', 'di', 'jawa', 'barat', 'smg', 'bantuan', 'ini', 'membawa', 'perubahan', 'positif', 'bagi', 'kesehatan', 'amp', 'kesejahteraan', 'masyarakat', 'serta', 'meningkatkan', 'kesadaran', 'akan', 'pentingnya', 'gizi', 'ayo', 'terus', 'berupaya', 'utk', 'masa', 'depan', 'yg', 'lebih', 'sehat']","['lps', 'idic', 'luar', 'biasa', 'terima', 'kasih', 'lps', 'atas', 'inisiatifnya', 'dlm', 'menurunkan', 'angka', 'stunting', 'di', 'jawa', 'barat', 'smg', 'bantuan', 'ini', 'membawa', 'perubahan', 'positif', 'bagi', 'kesehatan', 'amp', 'kesejahteraan', 'masyarakat', 'serta', 'meningkatkan', 'kesadaran', 'akan', 'pentingnya', 'gizi', 'ayo', 'terus', 'berupaya', 'untuk', 'masa', 'depan', 'yang', 'lebih', 'sehat']",lps idic terima kasih lps inisiatifnya menurunkan angka stunting jawa barat smg bantuan membawa perubahan positif kesehatan kesejahteraan masyarakat meningkatkan kesadaran gizi berupaya sehat,"['lps', 'idic', 'terima', 'kasih', 'lps', 'inisiatif', 'turun', 'angka', 'stunting', 'jawa', 'barat', 'smg', 'bantu', 'bawa', 'ubah', 'positif', 'sehat', 'sejahtera', 'masyarakat', 'tingkat', 'sadar', 'gizi', 'upaya', 'sehat']",positive,neutral
